Step,Function,Nodes,p,changes,cycling check,Is isomorphic,Test result,Test execution time,NX execution time
3,dummy_test,100,0.4,1,1,False,False,0.0020003318786621094,0.0
3,first_test,100,0.4,1,1,False,False,0.0036058425903320312,0.0
3,second_test,100,0.4,1,1,False,False,0.0069043636322021484,0.0
3,third_test,100,0.4,1,1,False,False,0.0030083656311035156,0.0
4,dummy_test,100,0.4,1,1,False,False,0.0010001659393310547,0.0
4,first_test,100,0.4,1,1,False,False,0.0030078887939453125,0.0
4,second_test,100,0.4,1,1,False,False,0.007508277893066406,0.0
4,third_test,100,0.4,1,1,False,False,0.003509998321533203,0.0
5,dummy_test,100,0.4,1,1,False,False,0.0020003318786621094,0.0
5,first_test,100,0.4,1,1,False,False,0.0030078887939453125,0.0
5,second_test,100,0.4,1,1,False,False,0.005000114440917969,0.0
5,third_test,100,0.4,1,1,False,False,0.004004955291748047,0.0
6,dummy_test,100,0.4,1,1,False,False,0.002000570297241211,0.0
6,first_test,100,0.4,1,1,False,False,0.0029993057250976562,0.0
6,second_test,100,0.4,1,1,False,False,0.0060117244720458984,0.0
6,third_test,100,0.4,1,1,False,False,0.003000020980834961,0.0
7,dummy_test,100,0.4,1,1,False,False,0.0019998550415039062,0.0
7,first_test,100,0.4,1,1,False,False,0.002000093460083008,0.0
7,second_test,100,0.4,1,1,False,False,0.006010770797729492,0.0
7,third_test,100,0.4,1,1,False,False,0.003000020980834961,0.0
8,dummy_test,100,0.4,1,1,False,False,0.0020003318786621094,0.0
8,first_test,100,0.4,1,1,False,False,0.0029997825622558594,0.0
8,second_test,100,0.4,1,1,False,False,0.006009817123413086,0.0
8,third_test,100,0.4,1,1,False,False,0.004000425338745117,0.0
9,dummy_test,100,0.4,1,1,False,False,0.0020072460174560547,0.0
9,first_test,100,0.4,1,1,False,False,0.0029997825622558594,0.0
9,second_test,100,0.4,1,1,False,False,0.005004405975341797,0.0
9,third_test,100,0.4,1,1,False,False,0.0030059814453125,0.0
0,dummy_test,100,0.4,1,5,False,False,0.004510164260864258,0.0
0,first_test,100,0.4,1,5,False,False,0.005503654479980469,0.0
0,second_test,100,0.4,1,5,False,False,0.010025739669799805,0.0
0,third_test,100,0.4,1,5,False,False,0.005526542663574219,0.0
1,dummy_test,100,0.4,1,5,False,True,0.0040035247802734375,0.0
1,first_test,100,0.4,1,5,False,False,0.00603485107421875,0.0
1,second_test,100,0.4,1,5,False,False,0.010011911392211914,0.0
1,third_test,100,0.4,1,5,False,True,0.006003856658935547,0.0
2,dummy_test,100,0.4,1,5,False,False,0.0029997825622558594,0.00099945068359375
2,first_test,100,0.4,1,5,False,False,0.005012035369873047,0.00099945068359375
2,second_test,100,0.4,1,5,False,False,0.008507013320922852,0.00099945068359375
2,third_test,100,0.4,1,5,False,False,0.005509138107299805,0.00099945068359375
3,dummy_test,100,0.4,1,5,False,False,0.003003358840942383,0.0005035400390625
3,first_test,100,0.4,1,5,False,False,0.006011009216308594,0.0005035400390625
3,second_test,100,0.4,1,5,False,False,0.0075054168701171875,0.0005035400390625
3,third_test,100,0.4,1,5,False,False,0.00501251220703125,0.0005035400390625
4,dummy_test,100,0.4,1,5,False,False,0.004008769989013672,0.0
4,first_test,100,0.4,1,5,False,False,0.0050029754638671875,0.0
4,second_test,100,0.4,1,5,False,False,0.00801992416381836,0.0
4,third_test,100,0.4,1,5,False,False,0.005503177642822266,0.0
5,dummy_test,100,0.4,1,5,False,True,0.0029997825622558594,0.0
5,first_test,100,0.4,1,5,False,False,0.005014896392822266,0.0
5,second_test,100,0.4,1,5,False,False,0.008014440536499023,0.0
5,third_test,100,0.4,1,5,False,False,0.005002737045288086,0.0
6,dummy_test,100,0.4,1,5,False,True,0.004000663757324219,0.0
6,first_test,100,0.4,1,5,False,False,0.002999544143676758,0.0
6,second_test,100,0.4,1,5,False,False,0.00901651382446289,0.0
6,third_test,100,0.4,1,5,False,False,0.005014657974243164,0.0
7,dummy_test,100,0.4,1,5,False,False,0.0035064220428466797,0.0
7,first_test,100,0.4,1,5,False,False,0.004002809524536133,0.0
7,second_test,100,0.4,1,5,False,False,0.00852823257446289,0.0
7,third_test,100,0.4,1,5,False,False,0.0055027008056640625,0.0
8,dummy_test,100,0.4,1,5,False,False,0.003998517990112305,0.0
8,first_test,100,0.4,1,5,False,False,0.0050122737884521484,0.0
8,second_test,100,0.4,1,5,False,False,0.009013175964355469,0.0
8,third_test,100,0.4,1,5,False,False,0.006000041961669922,0.0
9,dummy_test,100,0.4,1,5,False,False,0.004000186920166016,0.0
9,first_test,100,0.4,1,5,False,False,0.006013631820678711,0.0
9,second_test,100,0.4,1,5,False,False,0.009012222290039062,0.0
9,third_test,100,0.4,1,5,False,False,0.00500035285949707,0.0
0,dummy_test,100,0.4,1,10,False,False,0.0045032501220703125,0.0
0,first_test,100,0.4,1,10,False,False,0.005517005920410156,0.0
0,second_test,100,0.4,1,10,False,False,0.009519577026367188,0.0
0,third_test,100,0.4,1,10,False,False,0.005503177642822266,0.0
1,dummy_test,100,0.4,1,10,False,False,0.002999544143676758,0.0009987354278564453
1,first_test,100,0.4,1,10,False,False,0.005008220672607422,0.0009987354278564453
1,second_test,100,0.4,1,10,False,False,0.009010553359985352,0.0009987354278564453
1,third_test,100,0.4,1,10,False,False,0.004999876022338867,0.0009987354278564453
2,dummy_test,100,0.4,1,10,False,False,0.004000425338745117,0.0
2,first_test,100,0.4,1,10,False,False,0.0040051937103271484,0.0
2,second_test,100,0.4,1,10,False,False,0.009508371353149414,0.0
2,third_test,100,0.4,1,10,False,False,0.0045053958892822266,0.0
3,dummy_test,100,0.4,1,10,False,False,0.003011465072631836,0.0
3,first_test,100,0.4,1,10,False,False,0.005000114440917969,0.0
3,second_test,100,0.4,1,10,False,False,0.007008552551269531,0.0
3,third_test,100,0.4,1,10,False,False,0.006006956100463867,0.0
4,dummy_test,100,0.4,1,10,False,True,0.002505779266357422,0.0
4,first_test,100,0.4,1,10,False,True,0.0060117244720458984,0.0
4,second_test,100,0.4,1,10,False,True,0.01001119613647461,0.0
4,third_test,100,0.4,1,10,False,True,0.005502939224243164,0.0
5,dummy_test,100,0.4,1,10,False,False,0.003999948501586914,0.0
5,first_test,100,0.4,1,10,False,False,0.004011869430541992,0.0
5,second_test,100,0.4,1,10,False,False,0.009008646011352539,0.0
5,third_test,100,0.4,1,10,False,False,0.0050029754638671875,0.0
6,dummy_test,100,0.4,1,10,False,False,0.00400543212890625,0.0
6,first_test,100,0.4,1,10,False,False,0.005514860153198242,0.0
6,second_test,100,0.4,1,10,False,False,0.007512331008911133,0.0
6,third_test,100,0.4,1,10,False,False,0.007127523422241211,0.0
7,dummy_test,100,0.4,1,10,False,False,0.0029981136322021484,0.0010080337524414062
7,first_test,100,0.4,1,10,False,False,0.006018877029418945,0.0010080337524414062
7,second_test,100,0.4,1,10,False,False,0.008073568344116211,0.0010080337524414062
7,third_test,100,0.4,1,10,False,False,0.006020784378051758,0.0010080337524414062
8,dummy_test,100,0.4,1,10,False,False,0.004143476486206055,0.0
8,first_test,100,0.4,1,10,False,False,0.0055065155029296875,0.0
8,second_test,100,0.4,1,10,False,False,0.007512331008911133,0.0
8,third_test,100,0.4,1,10,False,False,0.005103588104248047,0.0
9,dummy_test,100,0.4,1,10,False,False,0.0035135746002197266,0.0
9,first_test,100,0.4,1,10,False,False,0.005000114440917969,0.0
9,second_test,100,0.4,1,10,False,False,0.007549285888671875,0.0
9,third_test,100,0.4,1,10,False,False,0.00599980354309082,0.0
0,dummy_test,100,0.4,2,1,False,False,0.002000093460083008,0.0
0,first_test,100,0.4,2,1,False,False,0.003020763397216797,0.0
0,second_test,100,0.4,2,1,False,False,0.0055065155029296875,0.0
0,third_test,100,0.4,2,1,False,False,0.00451350212097168,0.0
1,dummy_test,100,0.4,2,1,False,False,0.002000093460083008,0.0
1,first_test,100,0.4,2,1,False,False,0.003021240234375,0.0
1,second_test,100,0.4,2,1,False,False,0.005585432052612305,0.0
1,third_test,100,0.4,2,1,False,False,0.0034410953521728516,0.0
2,dummy_test,100,0.4,2,1,False,False,0.0020003318786621094,0.0
2,first_test,100,0.4,2,1,False,False,0.002506256103515625,0.0
2,second_test,100,0.4,2,1,False,False,0.006521463394165039,0.0
2,third_test,100,0.4,2,1,False,False,0.0035066604614257812,0.0
3,dummy_test,100,0.4,2,1,False,False,0.0019996166229248047,0.0
3,first_test,100,0.4,2,1,False,False,0.0025060176849365234,0.0
3,second_test,100,0.4,2,1,False,False,0.007520198822021484,0.0
3,third_test,100,0.4,2,1,False,False,0.003512859344482422,0.0
4,dummy_test,100,0.4,2,1,False,True,0.004506349563598633,0.0
4,first_test,100,0.4,2,1,False,False,0.0025224685668945312,0.0
4,second_test,100,0.4,2,1,False,False,0.005999565124511719,0.0
4,third_test,100,0.4,2,1,False,False,0.0050771236419677734,0.0
5,dummy_test,100,0.4,2,1,False,False,0.0030226707458496094,0.0
5,first_test,100,0.4,2,1,False,False,0.003008127212524414,0.0
5,second_test,100,0.4,2,1,False,False,0.007021903991699219,0.0
5,third_test,100,0.4,2,1,False,False,0.0031468868255615234,0.0
6,dummy_test,100,0.4,2,1,False,False,0.0019998550415039062,0.0
6,first_test,100,0.4,2,1,False,False,0.003002166748046875,0.0
6,second_test,100,0.4,2,1,False,False,0.008498907089233398,0.0
6,third_test,100,0.4,2,1,False,False,0.0029997825622558594,0.0
7,dummy_test,100,0.4,2,1,False,True,0.003000020980834961,0.0010004043579101562
7,first_test,100,0.4,2,1,False,False,0.005501747131347656,0.0010004043579101562
7,second_test,100,0.4,2,1,False,False,0.007020235061645508,0.0010004043579101562
7,third_test,100,0.4,2,1,False,True,0.00800466537475586,0.0010004043579101562
8,dummy_test,100,0.4,2,1,False,False,0.0010001659393310547,0.0009987354278564453
8,first_test,100,0.4,2,1,False,False,0.0029997825622558594,0.0009987354278564453
8,second_test,100,0.4,2,1,False,False,0.006966114044189453,0.0009987354278564453
8,third_test,100,0.4,2,1,False,False,0.0029973983764648438,0.0009987354278564453
9,dummy_test,100,0.4,2,1,False,False,0.002966165542602539,0.0
9,first_test,100,0.4,2,1,False,False,0.002938508987426758,0.0
9,second_test,100,0.4,2,1,False,False,0.006230354309082031,0.0
9,third_test,100,0.4,2,1,False,False,0.00299072265625,0.0
0,dummy_test,100,0.4,2,5,False,False,0.0039975643157958984,0.0
0,first_test,100,0.4,2,5,False,False,0.004427194595336914,0.0
0,second_test,100,0.4,2,5,False,False,0.009575366973876953,0.0
0,third_test,100,0.4,2,5,False,False,0.004994630813598633,0.0
1,dummy_test,100,0.4,2,5,False,False,0.003000020980834961,0.0009992122650146484
1,first_test,100,0.4,2,5,False,False,0.004510164260864258,0.0009992122650146484
1,second_test,100,0.4,2,5,False,False,0.008529186248779297,0.0009992122650146484
1,third_test,100,0.4,2,5,False,False,0.004960536956787109,0.0009992122650146484
2,dummy_test,100,0.4,2,5,False,True,0.003008127212524414,0.0
2,first_test,100,0.4,2,5,False,False,0.004999876022338867,0.0
2,second_test,100,0.4,2,5,False,False,0.009522438049316406,0.0
2,third_test,100,0.4,2,5,False,False,0.005675792694091797,0.0
3,dummy_test,100,0.4,2,5,False,False,0.004113435745239258,0.0
3,first_test,100,0.4,2,5,False,False,0.006504535675048828,0.0
3,second_test,100,0.4,2,5,False,False,0.010013580322265625,0.0
3,third_test,100,0.4,2,5,False,False,0.006665229797363281,0.0
4,dummy_test,100,0.4,2,5,False,False,0.004998683929443359,0.0
4,first_test,100,0.4,2,5,False,False,0.0060579776763916016,0.0
4,second_test,100,0.4,2,5,False,False,0.012231826782226562,0.0
4,third_test,100,0.4,2,5,False,False,0.006030559539794922,0.0
5,dummy_test,100,0.4,2,5,False,False,0.0042247772216796875,0.0
5,first_test,100,0.4,2,5,False,False,0.0050029754638671875,0.0
5,second_test,100,0.4,2,5,False,False,0.009509086608886719,0.0
5,third_test,100,0.4,2,5,False,False,0.006087064743041992,0.0
6,dummy_test,100,0.4,2,5,False,True,0.004006147384643555,0.0
6,first_test,100,0.4,2,5,False,False,0.004999876022338867,0.0
6,second_test,100,0.4,2,5,False,False,0.009441852569580078,0.0
6,third_test,100,0.4,2,5,False,False,0.005527973175048828,0.0
7,dummy_test,100,0.4,2,5,False,False,0.00392603874206543,0.0
7,first_test,100,0.4,2,5,False,False,0.004997730255126953,0.0
7,second_test,100,0.4,2,5,False,False,0.007510662078857422,0.0
7,third_test,100,0.4,2,5,False,False,0.005025148391723633,0.0
8,dummy_test,100,0.4,2,5,False,False,0.004528522491455078,0.0
8,first_test,100,0.4,2,5,False,False,0.004538536071777344,0.0
8,second_test,100,0.4,2,5,False,False,0.008430957794189453,0.0
8,third_test,100,0.4,2,5,False,False,0.006018877029418945,0.0
9,dummy_test,100,0.4,2,5,False,False,0.003999948501586914,0.0
9,first_test,100,0.4,2,5,False,False,0.003965616226196289,0.0
9,second_test,100,0.4,2,5,False,False,0.009225845336914062,0.0
9,third_test,100,0.4,2,5,False,False,0.0050008296966552734,0.0
0,dummy_test,100,0.4,2,10,False,False,0.004001140594482422,0.0
0,first_test,100,0.4,2,10,False,False,0.006046295166015625,0.0
0,second_test,100,0.4,2,10,False,False,0.00702667236328125,0.0
0,third_test,100,0.4,2,10,False,False,0.006999969482421875,0.0
1,dummy_test,100,0.4,2,10,False,False,0.005002498626708984,0.0
1,first_test,100,0.4,2,10,False,False,0.005022287368774414,0.0
1,second_test,100,0.4,2,10,False,False,0.011012792587280273,0.0
1,third_test,100,0.4,2,10,False,False,0.006010770797729492,0.0
2,dummy_test,100,0.4,2,10,False,False,0.0039789676666259766,0.0
2,first_test,100,0.4,2,10,False,False,0.0045490264892578125,0.0
2,second_test,100,0.4,2,10,False,False,0.009630441665649414,0.0
2,third_test,100,0.4,2,10,False,False,0.005007743835449219,0.0
3,dummy_test,100,0.4,2,10,False,True,0.004000663757324219,0.0
3,first_test,100,0.4,2,10,False,False,0.0049800872802734375,0.0
3,second_test,100,0.4,2,10,False,False,0.008498191833496094,0.0
3,third_test,100,0.4,2,10,False,True,0.00510859489440918,0.0
4,dummy_test,100,0.4,2,10,False,False,0.003000974655151367,0.0010023117065429688
4,first_test,100,0.4,2,10,False,False,0.005009889602661133,0.0010023117065429688
4,second_test,100,0.4,2,10,False,False,0.008973836898803711,0.0010023117065429688
4,third_test,100,0.4,2,10,False,False,0.004530191421508789,0.0010023117065429688
5,dummy_test,100,0.4,2,10,False,False,0.0041046142578125,0.0
5,first_test,100,0.4,2,10,False,False,0.003984689712524414,0.0
5,second_test,100,0.4,2,10,False,False,0.008667469024658203,0.0
5,third_test,100,0.4,2,10,False,False,0.005990743637084961,0.0
6,dummy_test,100,0.4,2,10,False,False,0.005606412887573242,0.0
6,first_test,100,0.4,2,10,False,False,0.005000591278076172,0.0
6,second_test,100,0.4,2,10,False,False,0.01315760612487793,0.0
6,third_test,100,0.4,2,10,False,False,0.006005525588989258,0.0
7,dummy_test,100,0.4,2,10,False,False,0.003999948501586914,0.0
7,first_test,100,0.4,2,10,False,False,0.005539655685424805,0.0
7,second_test,100,0.4,2,10,False,False,0.010028362274169922,0.0
7,third_test,100,0.4,2,10,False,False,0.006000041961669922,0.0
8,dummy_test,100,0.4,2,10,False,False,0.003999948501586914,0.0
8,first_test,100,0.4,2,10,False,False,0.004522085189819336,0.0
8,second_test,100,0.4,2,10,False,False,0.010013341903686523,0.0
8,third_test,100,0.4,2,10,False,False,0.004999399185180664,0.0
9,dummy_test,100,0.4,2,10,False,False,0.0039975643157958984,0.0
9,first_test,100,0.4,2,10,False,False,0.004958629608154297,0.0
9,second_test,100,0.4,2,10,False,False,0.009056806564331055,0.0
9,third_test,100,0.4,2,10,False,False,0.005517721176147461,0.0
0,dummy_test,100,0.4,3,1,False,False,0.002008199691772461,0.0
0,first_test,100,0.4,3,1,False,False,0.0029973983764648438,0.0
0,second_test,100,0.4,3,1,False,False,0.00700068473815918,0.0
0,third_test,100,0.4,3,1,False,False,0.0029931068420410156,0.0
1,dummy_test,100,0.4,3,1,False,False,0.0020024776458740234,0.0
1,first_test,100,0.4,3,1,False,False,0.001997709274291992,0.0
1,second_test,100,0.4,3,1,False,False,0.008020162582397461,0.0
1,third_test,100,0.4,3,1,False,False,0.003000020980834961,0.0
2,dummy_test,100,0.4,3,1,False,False,0.0009975433349609375,0.0
2,first_test,100,0.4,3,1,False,False,0.0030150413513183594,0.0
2,second_test,100,0.4,3,1,False,False,0.0060040950775146484,0.0
2,third_test,100,0.4,3,1,False,False,0.003000020980834961,0.0
3,dummy_test,100,0.4,3,1,False,False,0.0020079612731933594,0.0
3,first_test,100,0.4,3,1,False,False,0.002009153366088867,0.0
3,second_test,100,0.4,3,1,False,False,0.007503986358642578,0.0
3,third_test,100,0.4,3,1,False,False,0.003999948501586914,0.0
4,dummy_test,100,0.4,3,1,False,False,0.0022199153900146484,0.0
4,first_test,100,0.4,3,1,False,False,0.0030024051666259766,0.0
4,second_test,100,0.4,3,1,False,False,0.007001399993896484,0.0
4,third_test,100,0.4,3,1,False,False,0.0030045509338378906,0.0
5,dummy_test,100,0.4,3,1,False,False,0.002996206283569336,0.0
5,first_test,100,0.4,3,1,False,False,0.003039121627807617,0.0
5,second_test,100,0.4,3,1,False,False,0.009006500244140625,0.0
5,third_test,100,0.4,3,1,False,False,0.0036492347717285156,0.0
6,dummy_test,100,0.4,3,1,False,False,0.002956390380859375,0.0
6,first_test,100,0.4,3,1,False,False,0.0031762123107910156,0.0
6,second_test,100,0.4,3,1,False,False,0.0070874691009521484,0.0
6,third_test,100,0.4,3,1,False,False,0.004000663757324219,0.0
7,dummy_test,100,0.4,3,1,False,False,0.0029904842376708984,0.0
7,first_test,100,0.4,3,1,False,False,0.0030007362365722656,0.0
7,second_test,100,0.4,3,1,False,False,0.006017446517944336,0.0
7,third_test,100,0.4,3,1,False,False,0.005034685134887695,0.0
8,dummy_test,100,0.4,3,1,False,False,0.002000093460083008,0.0
8,first_test,100,0.4,3,1,False,False,0.0030145645141601562,0.0
8,second_test,100,0.4,3,1,False,False,0.007007122039794922,0.0
8,third_test,100,0.4,3,1,False,False,0.004015445709228516,0.0
9,dummy_test,100,0.4,3,1,False,False,0.001997232437133789,0.0010004043579101562
9,first_test,100,0.4,3,1,False,False,0.002000093460083008,0.0010004043579101562
9,second_test,100,0.4,3,1,False,False,0.008025884628295898,0.0010004043579101562
9,third_test,100,0.4,3,1,False,False,0.004066944122314453,0.0010004043579101562
0,dummy_test,100,0.4,3,5,False,False,0.004086494445800781,0.0
0,first_test,100,0.4,3,5,False,False,0.004952192306518555,0.0
0,second_test,100,0.4,3,5,False,False,0.01104736328125,0.0
0,third_test,100,0.4,3,5,False,False,0.006796836853027344,0.0
1,dummy_test,100,0.4,3,5,False,False,0.003416299819946289,0.0010066032409667969
1,first_test,100,0.4,3,5,False,False,0.005013227462768555,0.0010066032409667969
1,second_test,100,0.4,3,5,False,False,0.008690834045410156,0.0010066032409667969
1,third_test,100,0.4,3,5,False,False,0.006508588790893555,0.0010066032409667969
2,dummy_test,100,0.4,3,5,False,False,0.003996610641479492,0.0
2,first_test,100,0.4,3,5,False,False,0.008479595184326172,0.0
2,second_test,100,0.4,3,5,False,False,0.009548425674438477,0.0
2,third_test,100,0.4,3,5,False,False,0.005998849868774414,0.0
3,dummy_test,100,0.4,3,5,False,False,0.004506826400756836,0.0
3,first_test,100,0.4,3,5,False,False,0.005090236663818359,0.0
3,second_test,100,0.4,3,5,False,False,0.009561300277709961,0.0
3,third_test,100,0.4,3,5,False,False,0.005505084991455078,0.0
4,dummy_test,100,0.4,3,5,False,False,0.003502368927001953,0.0
4,first_test,100,0.4,3,5,False,False,0.005553245544433594,0.0
4,second_test,100,0.4,3,5,False,False,0.009511947631835938,0.0
4,third_test,100,0.4,3,5,False,False,0.0060062408447265625,0.0
5,dummy_test,100,0.4,3,5,False,False,0.005011081695556641,0.0
5,first_test,100,0.4,3,5,False,False,0.005004405975341797,0.0
5,second_test,100,0.4,3,5,False,False,0.009008169174194336,0.0
5,third_test,100,0.4,3,5,False,False,0.0055751800537109375,0.0
6,dummy_test,100,0.4,3,5,False,False,0.0055408477783203125,0.0
6,first_test,100,0.4,3,5,False,False,0.008533716201782227,0.0
6,second_test,100,0.4,3,5,False,False,0.012554168701171875,0.0
6,third_test,100,0.4,3,5,False,False,0.005503177642822266,0.0
7,dummy_test,100,0.4,3,5,False,False,0.004008769989013672,0.0
7,first_test,100,0.4,3,5,False,False,0.004509449005126953,0.0
7,second_test,100,0.4,3,5,False,False,0.009729385375976562,0.0
7,third_test,100,0.4,3,5,False,False,0.00568389892578125,0.0
8,dummy_test,100,0.4,3,5,False,False,0.005007028579711914,0.0
8,first_test,100,0.4,3,5,False,False,0.0050051212310791016,0.0
8,second_test,100,0.4,3,5,False,False,0.012019634246826172,0.0
8,third_test,100,0.4,3,5,False,False,0.010065078735351562,0.0
9,dummy_test,100,0.4,3,5,False,False,0.00501251220703125,0.0
9,first_test,100,0.4,3,5,False,False,0.0080718994140625,0.0
9,second_test,100,0.4,3,5,False,False,0.009817123413085938,0.0
9,third_test,100,0.4,3,5,False,False,0.0055811405181884766,0.0
0,dummy_test,100,0.4,3,10,False,False,0.0060062408447265625,0.0
0,first_test,100,0.4,3,10,False,False,0.004849433898925781,0.0
0,second_test,100,0.4,3,10,False,False,0.010070085525512695,0.0
0,third_test,100,0.4,3,10,False,False,0.007018089294433594,0.0
1,dummy_test,100,0.4,3,10,False,False,0.0040340423583984375,0.0010023117065429688
1,first_test,100,0.4,3,10,False,False,0.006008148193359375,0.0010023117065429688
1,second_test,100,0.4,3,10,False,False,0.009028196334838867,0.0010023117065429688
1,third_test,100,0.4,3,10,False,False,0.005488157272338867,0.0010023117065429688
2,dummy_test,100,0.4,3,10,False,True,0.004021167755126953,0.0
2,first_test,100,0.4,3,10,False,False,0.0060007572174072266,0.0
2,second_test,100,0.4,3,10,False,False,0.011538267135620117,0.0
2,third_test,100,0.4,3,10,False,False,0.0060040950775146484,0.0
3,dummy_test,100,0.4,3,10,False,False,0.0039980411529541016,0.0
3,first_test,100,0.4,3,10,False,False,0.00400996208190918,0.0
3,second_test,100,0.4,3,10,False,False,0.009511232376098633,0.0
3,third_test,100,0.4,3,10,False,False,0.005720615386962891,0.0
4,dummy_test,100,0.4,3,10,False,False,0.0039997100830078125,0.0
4,first_test,100,0.4,3,10,False,False,0.005007505416870117,0.0
4,second_test,100,0.4,3,10,False,False,0.010020256042480469,0.0
4,third_test,100,0.4,3,10,False,False,0.0050051212310791016,0.0
5,dummy_test,100,0.4,3,10,False,False,0.0030078887939453125,0.000141143798828125
5,first_test,100,0.4,3,10,False,False,0.00551295280456543,0.000141143798828125
5,second_test,100,0.4,3,10,False,False,0.00703883171081543,0.000141143798828125
5,third_test,100,0.4,3,10,False,False,0.005532026290893555,0.000141143798828125
6,dummy_test,100,0.4,3,10,False,False,0.004067420959472656,0.0
6,first_test,100,0.4,3,10,False,False,0.0039997100830078125,0.0
6,second_test,100,0.4,3,10,False,False,0.01058650016784668,0.0
6,third_test,100,0.4,3,10,False,False,0.0061969757080078125,0.0
7,dummy_test,100,0.4,3,10,False,False,0.004007816314697266,0.0
7,first_test,100,0.4,3,10,False,False,0.006025552749633789,0.0
7,second_test,100,0.4,3,10,False,False,0.008479118347167969,0.0
7,third_test,100,0.4,3,10,False,False,0.007543325424194336,0.0
8,dummy_test,100,0.4,3,10,False,False,0.003986835479736328,0.0010120868682861328
8,first_test,100,0.4,3,10,False,False,0.005025625228881836,0.0010120868682861328
8,second_test,100,0.4,3,10,False,False,0.010536670684814453,0.0010120868682861328
8,third_test,100,0.4,3,10,False,False,0.00500035285949707,0.0010120868682861328
9,dummy_test,100,0.4,3,10,False,False,0.004000186920166016,0.0
9,first_test,100,0.4,3,10,False,False,0.007604122161865234,0.0
9,second_test,100,0.4,3,10,False,False,0.012280941009521484,0.0
9,third_test,100,0.4,3,10,False,False,0.004948139190673828,0.0
0,dummy_test,10,0.6,1,1,False,False,0.0,0.0
0,first_test,10,0.6,1,1,False,False,0.0,0.0
0,second_test,10,0.6,1,1,False,False,0.0,0.0
0,third_test,10,0.6,1,1,False,False,0.0010004043579101562,0.0
1,dummy_test,10,0.6,1,1,False,False,0.0,0.0
1,first_test,10,0.6,1,1,False,False,0.0,0.0
1,second_test,10,0.6,1,1,False,False,0.0,0.0
1,third_test,10,0.6,1,1,False,False,0.0,0.0
2,dummy_test,10,0.6,1,1,False,False,0.0,0.0
2,first_test,10,0.6,1,1,False,False,0.0,0.0
2,second_test,10,0.6,1,1,False,False,0.0,0.0
2,third_test,10,0.6,1,1,False,False,0.0,0.0
3,dummy_test,10,0.6,1,1,False,False,0.0,0.0
3,first_test,10,0.6,1,1,False,False,0.0,0.0
3,second_test,10,0.6,1,1,False,False,0.0,0.0
3,third_test,10,0.6,1,1,False,False,0.0,0.0
4,dummy_test,10,0.6,1,1,False,False,0.0,0.0
4,first_test,10,0.6,1,1,False,False,0.0,0.0
4,second_test,10,0.6,1,1,False,False,0.0010004043579101562,0.0
4,third_test,10,0.6,1,1,False,False,0.0,0.0
5,dummy_test,10,0.6,1,1,False,False,0.0,0.0
5,first_test,10,0.6,1,1,False,False,0.0,0.0
5,second_test,10,0.6,1,1,False,False,0.0,0.0
5,third_test,10,0.6,1,1,False,False,0.0,0.0
6,dummy_test,10,0.6,1,1,False,False,0.0,0.0
6,first_test,10,0.6,1,1,False,False,0.00099945068359375,0.0
6,second_test,10,0.6,1,1,False,False,0.0,0.0
6,third_test,10,0.6,1,1,False,False,0.0,0.0
7,dummy_test,10,0.6,1,1,False,False,0.0,0.0
7,first_test,10,0.6,1,1,False,False,0.0,0.0
7,second_test,10,0.6,1,1,False,False,0.0,0.0
7,third_test,10,0.6,1,1,False,False,0.0,0.0
8,dummy_test,10,0.6,1,1,False,False,0.0,0.0
8,first_test,10,0.6,1,1,False,False,0.0,0.0
8,second_test,10,0.6,1,1,False,False,0.0,0.0
8,third_test,10,0.6,1,1,False,False,0.0,0.0
9,dummy_test,10,0.6,1,1,False,False,0.0,0.0
9,first_test,10,0.6,1,1,False,False,0.0015027523040771484,0.0
9,second_test,10,0.6,1,1,False,False,0.0,0.0
9,third_test,10,0.6,1,1,False,False,0.0,0.0
0,dummy_test,10,0.6,1,5,False,True,0.0,0.001004934310913086
0,first_test,10,0.6,1,5,False,False,0.0,0.001004934310913086
0,second_test,10,0.6,1,5,False,True,0.0005056858062744141,0.001004934310913086
0,third_test,10,0.6,1,5,False,True,0.0,0.001004934310913086
1,dummy_test,10,0.6,1,5,False,False,0.0,0.0
1,first_test,10,0.6,1,5,False,False,0.0,0.0
1,second_test,10,0.6,1,5,False,False,0.0010044574737548828,0.0
1,third_test,10,0.6,1,5,False,False,0.0,0.0
2,dummy_test,10,0.6,1,5,False,True,0.0,0.0
2,first_test,10,0.6,1,5,False,False,0.0,0.0
2,second_test,10,0.6,1,5,False,False,0.0,0.0
2,third_test,10,0.6,1,5,False,False,0.0009989738464355469,0.0
3,dummy_test,10,0.6,1,5,False,False,0.0,0.0
3,first_test,10,0.6,1,5,False,False,0.0,0.0
3,second_test,10,0.6,1,5,False,False,0.0,0.0
3,third_test,10,0.6,1,5,False,False,0.0,0.0
4,dummy_test,10,0.6,1,5,False,False,0.0,0.0010001659393310547
4,first_test,10,0.6,1,5,False,False,0.0,0.0010001659393310547
4,second_test,10,0.6,1,5,False,False,0.0,0.0010001659393310547
4,third_test,10,0.6,1,5,False,False,0.0,0.0010001659393310547
5,dummy_test,10,0.6,1,5,False,True,0.0,0.0
5,first_test,10,0.6,1,5,False,False,0.0009999275207519531,0.0
5,second_test,10,0.6,1,5,False,False,0.0,0.0
